JOB,L1,L2,L3
case_613,main_1,sub_1_9,deep_1_9_26
case_635,main_1,sub_1_9,deep_1_9_26
case_178,main_1,sub_1_9,deep_1_9_26
case_322,main_1,sub_1_9,deep_1_9_26
case_182,main_1,sub_1_9,deep_1_9_26
case_142,main_1,sub_1_9,deep_1_9_26
case_406,main_1,sub_1_9,deep_1_9_26
case_478,main_1,sub_1_9,deep_1_9_26
case_768,main_1,sub_1_9,deep_1_9_26
case_74,main_1,sub_1_9,deep_1_9_26
case_772,main_1,sub_1_9,deep_1_9_27
case_1,main_1,sub_1_9,deep_1_9_27
case_250,main_1,sub_1_9,deep_1_9_27
case_234,main_1,sub_1_9,deep_1_9_27
case_572,main_1,sub_1_9,deep_1_9_27
case_489,main_1,sub_1_9,deep_1_9_27
case_346,main_1,sub_1_9,deep_1_9_27
case_411,main_1,sub_1_9,deep_1_9_27
case_531,main_1,sub_1_9,deep_1_9_27
case_136,main_1,sub_1_9,deep_1_9_27
case_601,main_1,sub_1_9,deep_1_9_27
case_11,main_1,sub_1_9,deep_1_9_27
case_618,main_1,sub_1_9,deep_1_9_27
case_354,main_1,sub_1_9,deep_1_9_27
case_485,main_1,sub_1_9,deep_1_9_27
case_585,main_1,sub_1_9,deep_1_9_27
case_473,main_1,sub_1_9,deep_1_9_28
case_199,main_1,sub_1_9,deep_1_9_28
case_377,main_1,sub_1_9,deep_1_9_28
case_129,main_1,sub_1_9,deep_1_9_28
case_189,main_1,sub_1_9,deep_1_9_28
case_191,main_1,sub_1_9,deep_1_9_28
case_107,main_1,sub_1_9,deep_1_9_28
case_148,main_1,sub_1_9,deep_1_9_28
case_489,main_1,sub_1_9,deep_1_9_28
case_745,main_1,sub_1_9,deep_1_9_28
case_245,main_1,sub_1_9,deep_1_9_28
case_548,main_1,sub_1_9,deep_1_9_28
case_716,main_1,sub_1_9,deep_1_9_28
case_544,main_1,sub_1_9,deep_1_9_28
case_114,main_1,sub_1_9,deep_1_9_28
case_621,main_1,sub_1_9,deep_1_9_28
case_144,main_1,sub_1_9,deep_1_9_28
case_412,main_1,sub_1_9,deep_1_9_28
case_385,main_1,sub_1_9,deep_1_9_29
case_315,main_1,sub_1_9,deep_1_9_29
case_647,main_1,sub_1_9,deep_1_9_29
case_283,main_1,sub_1_9,deep_1_9_29
case_428,main_1,sub_1_9,deep_1_9_29
case_557,main_1,sub_1_9,deep_1_9_29
case_637,main_1,sub_1_9,deep_1_9_29
case_182,main_1,sub_1_9,deep_1_9_29
case_702,main_1,sub_1_9,deep_1_9_30
case_238,main_1,sub_1_9,deep_1_9_30
case_656,main_1,sub_1_9,deep_1_9_30
case_773,main_1,sub_1_9,deep_1_9_30
case_667,main_1,sub_1_9,deep_1_9_31
case_455,main_1,sub_1_9,deep_1_9_31
case_130,main_1,sub_1_9,deep_1_9_31
case_4,main_1,sub_1_9,deep_1_9_31
case_459,main_1,sub_1_9,deep_1_9_31
case_315,main_1,sub_1_9,deep_1_9_31
case_13,main_1,sub_1_9,deep_1_9_31
case_328,main_1,sub_1_9,deep_1_9_31
case_66,main_1,sub_1_9,deep_1_9_32
case_264,main_1,sub_1_9,deep_1_9_32
case_350,main_1,sub_1_9,deep_1_9_32
case_511,main_1,sub_1_9,deep_1_9_32
case_700,main_1,sub_1_9,deep_1_9_32
case_147,main_1,sub_1_9,deep_1_9_32
case_296,main_1,sub_1_9,deep_1_9_32
case_204,main_1,sub_1_9,deep_1_9_32
case_54,main_1,sub_1_9,deep_1_9_32
case_347,main_1,sub_1_9,deep_1_9_32
case_774,main_1,sub_1_9,deep_1_9_32
case_294,main_1,sub_1_9,deep_1_9_32
case_555,main_1,sub_1_9,deep_1_9_32
case_589,main_1,sub_1_9,deep_1_9_32
case_502,main_1,sub_1_9,deep_1_9_32
case_91,main_1,sub_1_9,deep_1_9_32
case_255,main_1,sub_1_9,deep_1_9_33
case_376,main_1,sub_1_9,deep_1_9_33
case_618,main_1,sub_1_9,deep_1_9_33
case_745,main_1,sub_1_9,deep_1_9_33
case_283,main_1,sub_1_9,deep_1_9_33
case_64,main_1,sub_1_9,deep_1_9_33
case_262,main_1,sub_1_9,deep_1_9_33
case_100,main_1,sub_1_9,deep_1_9_33
case_445,main_1,sub_1_9,deep_1_9_33
case_331,main_1,sub_1_9,deep_1_9_33
case_366,main_1,sub_1_9,deep_1_9_33
case_58,main_1,sub_1_9,deep_1_9_33
case_347,main_1,sub_1_9,deep_1_9_33
case_477,main_1,sub_1_9,deep_1_9_33
case_118,main_1,sub_1_9,deep_1_9_33
case_306,main_1,sub_1_9,deep_1_9_33
case_140,main_1,sub_1_9,deep_1_9_33
case_493,main_1,sub_1_9,deep_1_9_33
case_665,main_1,sub_1_9,deep_1_9_34
case_622,main_1,sub_1_9,deep_1_9_34
case_323,main_1,sub_1_9,deep_1_9_34
case_764,main_1,sub_1_9,deep_1_9_34
case_139,main_1,sub_1_9,deep_1_9_34
case_269,main_1,sub_1_9,deep_1_9_34
case_429,main_1,sub_1_9,deep_1_9_34
case_261,main_1,sub_1_9,deep_1_9_34
case_557,main_1,sub_1_9,deep_1_9_34
case_736,main_1,sub_1_9,deep_1_9_34
case_426,main_1,sub_1_9,deep_1_9_34
case_677,main_1,sub_1_9,deep_1_9_34
case_285,main_1,sub_1_9,deep_1_9_34
case_223,main_1,sub_1_9,deep_1_9_34
case_539,main_1,sub_1_9,deep_1_9_35
case_159,main_1,sub_1_9,deep_1_9_35
case_217,main_1,sub_1_9,deep_1_9_35
case_206,main_1,sub_1_9,deep_1_9_35
case_388,main_1,sub_1_9,deep_1_9_35
case_527,main_1,sub_1_9,deep_1_9_35
case_230,main_1,sub_1_9,deep_1_9_35
case_253,main_1,sub_1_9,deep_1_9_35
case_540,main_1,sub_1_9,deep_1_9_35
case_121,main_1,sub_1_9,deep_1_9_35
case_709,main_1,sub_1_9,deep_1_9_36
case_425,main_1,sub_1_9,deep_1_9_36
case_167,main_1,sub_1_9,deep_1_9_37
case_582,main_1,sub_1_9,deep_1_9_37
case_301,main_1,sub_1_9,deep_1_9_37
case_103,main_1,sub_1_9,deep_1_9_37
case_365,main_1,sub_1_9,deep_1_9_37
case_146,main_1,sub_1_9,deep_1_9_37
case_120,main_1,sub_1_9,deep_1_9_37
case_286,main_1,sub_1_9,deep_1_9_37
case_84,main_1,sub_1_9,deep_1_9_37
case_395,main_1,sub_1_9,deep_1_9_37
case_452,main_1,sub_1_9,deep_1_9_37
case_635,main_1,sub_1_9,deep_1_9_37
case_559,main_1,sub_1_9,deep_1_9_37
case_244,main_1,sub_1_9,deep_1_9_37
case_72,main_1,sub_1_9,deep_1_9_37
case_293,main_1,sub_1_9,deep_1_9_37
case_332,main_1,sub_1_9,deep_1_9_37
case_273,main_1,sub_1_9,deep_1_9_37
case_267,main_1,sub_1_9,deep_1_9_38
case_690,main_1,sub_1_9,deep_1_9_38
case_342,main_1,sub_1_9,deep_1_9_38
case_161,main_1,sub_1_9,deep_1_9_38
case_126,main_1,sub_1_9,deep_1_9_39
case_450,main_1,sub_1_9,deep_1_9_39
case_332,main_1,sub_1_9,deep_1_9_39
case_763,main_1,sub_1_9,deep_1_9_39
case_274,main_1,sub_1_9,deep_1_9_39
case_685,main_1,sub_1_9,deep_1_9_39
case_8,main_1,sub_1_9,deep_1_9_39
case_473,main_1,sub_1_9,deep_1_9_39
case_533,main_1,sub_1_9,deep_1_9_39
case_510,main_1,sub_1_9,deep_1_9_39
case_244,main_1,sub_1_9,deep_1_9_39
case_106,main_1,sub_1_9,deep_1_9_39
case_49,main_1,sub_1_9,deep_1_9_40
case_234,main_1,sub_1_9,deep_1_9_40
case_706,main_1,sub_1_9,deep_1_9_40
case_451,main_1,sub_1_9,deep_1_9_40
case_364,main_1,sub_1_9,deep_1_9_40
case_398,main_1,sub_1_9,deep_1_9_40
case_161,main_1,sub_1_9,deep_1_9_40
case_715,main_1,sub_1_9,deep_1_9_40
case_163,main_1,sub_1_9,deep_1_9_40
case_452,main_1,sub_1_9,deep_1_9_40
case_499,main_1,sub_1_9,deep_1_9_40
case_131,main_1,sub_1_9,deep_1_9_40
case_51,main_1,sub_1_9,deep_1_9_41
case_658,main_1,sub_1_9,deep_1_9_41
case_174,main_1,sub_1_9,deep_1_9_41
case_42,main_1,sub_1_9,deep_1_9_41
case_690,main_1,sub_1_9,deep_1_9_41
case_761,main_1,sub_1_9,deep_1_9_41
case_679,main_1,sub_1_9,deep_1_9_42
case_716,main_1,sub_1_9,deep_1_9_42
case_612,main_1,sub_1_9,deep_1_9_42
case_696,main_1,sub_1_9,deep_1_9_42
case_365,main_1,sub_1_9,deep_1_9_42
case_505,main_1,sub_1_9,deep_1_9_42
case_749,main_1,sub_1_9,deep_1_9_43
case_687,main_1,sub_1_9,deep_1_9_43
case_143,main_1,sub_1_9,deep_1_9_43
case_679,main_1,sub_1_9,deep_1_9_43
case_659,main_1,sub_1_9,deep_1_9_43
case_321,main_1,sub_1_9,deep_1_9_43
case_319,main_1,sub_1_9,deep_1_9_43
case_765,main_1,sub_1_9,deep_1_9_43
case_595,main_1,sub_1_9,deep_1_9_43
case_676,main_1,sub_1_9,deep_1_9_43
case_291,main_1,sub_1_9,deep_1_9_43
case_642,main_1,sub_1_9,deep_1_9_43
case_149,main_1,sub_1_9,deep_1_9_44
case_566,main_1,sub_1_9,deep_1_9_44
case_536,main_1,sub_1_9,deep_1_9_44
case_247,main_1,sub_1_9,deep_1_9_44
case_359,main_1,sub_1_9,deep_1_9_44
case_559,main_1,sub_1_9,deep_1_9_44
case_579,main_1,sub_1_9,deep_1_9_44
case_546,main_1,sub_1_9,deep_1_9_44
case_543,main_1,sub_1_9,deep_1_9_45
case_484,main_1,sub_1_9,deep_1_9_45
case_249,main_1,sub_1_9,deep_1_9_45
case_640,main_1,sub_1_9,deep_1_9_45
case_502,main_1,sub_1_9,deep_1_9_45
case_681,main_1,sub_1_9,deep_1_9_45
case_176,main_1,sub_1_9,deep_1_9_45
case_165,main_1,sub_1_9,deep_1_9_45
case_208,main_1,sub_1_9,deep_1_9_45
case_357,main_1,sub_1_9,deep_1_9_45
case_391,main_1,sub_1_9,deep_1_9_45
case_100,main_1,sub_1_9,deep_1_9_45
case_551,main_1,sub_1_9,deep_1_9_45
case_342,main_1,sub_1_9,deep_1_9_45
case_152,main_1,sub_1_9,deep_1_9_45
case_233,main_1,sub_1_9,deep_1_9_45
case_541,main_1,sub_1_9,deep_1_9_46
case_199,main_1,sub_1_9,deep_1_9_46
case_581,main_1,sub_1_9,deep_1_9_46
case_535,main_1,sub_1_9,deep_1_9_46
case_312,main_1,sub_1_9,deep_1_9_46
case_205,main_1,sub_1_9,deep_1_9_46
case_219,main_1,sub_1_9,deep_1_9_46
case_61,main_1,sub_1_9,deep_1_9_46
case_119,main_1,sub_1_9,deep_1_9_46
case_330,main_1,sub_1_9,deep_1_9_46
case_433,main_1,sub_1_9,deep_1_9_46
case_30,main_1,sub_1_9,deep_1_9_46
case_752,main_1,sub_1_9,deep_1_9_46
case_211,main_1,sub_1_9,deep_1_9_46
case_518,main_1,sub_1_9,deep_1_9_46
case_591,main_1,sub_1_9,deep_1_9_46
case_421,main_1,sub_1_9,deep_1_9_46
case_263,main_1,sub_1_9,deep_1_9_46
case_17,main_1,sub_1_9,deep_1_9_47
case_469,main_1,sub_1_9,deep_1_9_47
case_696,main_1,sub_1_9,deep_1_9_47
case_205,main_1,sub_1_9,deep_1_9_47
case_343,main_1,sub_1_9,deep_1_9_47
case_571,main_1,sub_1_9,deep_1_9_47
case_729,main_1,sub_1_9,deep_1_9_47
case_741,main_1,sub_1_9,deep_1_9_47
case_638,main_1,sub_1_9,deep_1_9_47
case_289,main_1,sub_1_9,deep_1_9_47
case_750,main_1,sub_1_9,deep_1_9_47
case_521,main_1,sub_1_9,deep_1_9_47
case_262,main_1,sub_1_9,deep_1_9_47
case_49,main_1,sub_1_9,deep_1_9_47
case_39,main_1,sub_1_9,deep_1_9_47
case_730,main_1,sub_1_9,deep_1_9_47
case_411,main_1,sub_1_9,deep_1_9_48
case_4,main_1,sub_1_9,deep_1_9_48
case_263,main_1,sub_1_9,deep_1_9_48
case_654,main_1,sub_1_9,deep_1_9_48
case_656,main_1,sub_1_9,deep_1_9_48
case_464,main_1,sub_1_9,deep_1_9_48
case_346,main_1,sub_1_9,deep_1_9_48
case_736,main_1,sub_1_9,deep_1_9_48
case_35,main_1,sub_1_9,deep_1_9_48
case_33,main_1,sub_1_9,deep_1_9_48
case_178,main_1,sub_1_9,deep_1_9_48
case_158,main_1,sub_1_9,deep_1_9_48
case_114,main_1,sub_1_9,deep_1_9_49
case_741,main_1,sub_1_9,deep_1_9_49
case_377,main_1,sub_1_9,deep_1_9_49
case_405,main_1,sub_1_9,deep_1_9_49
case_29,main_1,sub_1_9,deep_1_9_49
case_299,main_1,sub_1_9,deep_1_9_49
case_696,main_1,sub_1_9,deep_1_9_49
case_580,main_1,sub_1_9,deep_1_9_49
case_222,main_1,sub_1_9,deep_1_9_49
case_626,main_1,sub_1_9,deep_1_9_49
case_123,main_1,sub_1_9,deep_1_9_49
case_241,main_1,sub_1_9,deep_1_9_49
case_499,main_1,sub_1_9,deep_1_9_49
case_698,main_1,sub_1_9,deep_1_9_49
case_291,main_1,sub_1_9,deep_1_9_49
case_619,main_1,sub_1_9,deep_1_9_49
case_324,main_1,sub_1_10,deep_1_10_0
case_60,main_1,sub_1_10,deep_1_10_0
case_263,main_1,sub_1_10,deep_1_10_0
case_239,main_1,sub_1_10,deep_1_10_0
case_39,main_1,sub_1_10,deep_1_10_0
case_719,main_1,sub_1_10,deep_1_10_0
case_304,main_1,sub_1_10,deep_1_10_1
case_660,main_1,sub_1_10,deep_1_10_1
case_341,main_1,sub_1_10,deep_1_10_1
case_730,main_1,sub_1_10,deep_1_10_1
case_706,main_1,sub_1_10,deep_1_10_1
case_506,main_1,sub_1_10,deep_1_10_1
case_586,main_1,sub_1_10,deep_1_10_2
case_687,main_1,sub_1_10,deep_1_10_2
case_364,main_1,sub_1_10,deep_1_10_2
case_551,main_1,sub_1_10,deep_1_10_2
case_618,main_1,sub_1_10,deep_1_10_2
case_577,main_1,sub_1_10,deep_1_10_2
case_517,main_1,sub_1_10,deep_1_10_2
case_255,main_1,sub_1_10,deep_1_10_2
case_128,main_1,sub_1_10,deep_1_10_2
case_752,main_1,sub_1_10,deep_1_10_2
case_11,main_1,sub_1_10,deep_1_10_2
case_202,main_1,sub_1_10,deep_1_10_2
case_78,main_1,sub_1_10,deep_1_10_2
case_232,main_1,sub_1_10,deep_1_10_2
case_175,main_1,sub_1_10,deep_1_10_3
case_638,main_1,sub_1_10,deep_1_10_3
case_665,main_1,sub_1_10,deep_1_10_3
case_184,main_1,sub_1_10,deep_1_10_3
case_346,main_1,sub_1_10,deep_1_10_3
case_515,main_1,sub_1_10,deep_1_10_3
case_250,main_1,sub_1_10,deep_1_10_3
case_429,main_1,sub_1_10,deep_1_10_3
case_238,main_1,sub_1_10,deep_1_10_3
case_276,main_1,sub_1_10,deep_1_10_3
case_295,main_1,sub_1_10,deep_1_10_3
case_276,main_1,sub_1_10,deep_1_10_3
case_1,main_1,sub_1_10,deep_1_10_3
case_448,main_1,sub_1_10,deep_1_10_3
case_46,main_1,sub_1_10,deep_1_10_3
case_756,main_1,sub_1_10,deep_1_10_3
case_36,main_1,sub_1_10,deep_1_10_3
case_186,main_1,sub_1_10,deep_1_10_3
case_750,main_1,sub_1_10,deep_1_10_4
case_367,main_1,sub_1_10,deep_1_10_4
case_231,main_1,sub_1_10,deep_1_10_4
case_21,main_1,sub_1_10,deep_1_10_4
case_326,main_1,sub_1_10,deep_1_10_4
case_593,main_1,sub_1_10,deep_1_10_4
case_741,main_1,sub_1_10,deep_1_10_4
case_260,main_1,sub_1_10,deep_1_10_4
case_310,main_1,sub_1_10,deep_1_10_4
case_757,main_1,sub_1_10,deep_1_10_4
case_676,main_1,sub_1_10,deep_1_10_4
case_657,main_1,sub_1_10,deep_1_10_4
case_597,main_1,sub_1_10,deep_1_10_5
case_600,main_1,sub_1_10,deep_1_10_5
case_188,main_1,sub_1_10,deep_1_10_5
case_14,main_1,sub_1_10,deep_1_10_5
case_537,main_1,sub_1_10,deep_1_10_5
case_117,main_1,sub_1_10,deep_1_10_5
case_324,main_1,sub_1_10,deep_1_10_5
case_39,main_1,sub_1_10,deep_1_10_5
case_523,main_1,sub_1_10,deep_1_10_5
case_224,main_1,sub_1_10,deep_1_10_5
case_774,main_1,sub_1_10,deep_1_10_5
case_612,main_1,sub_1_10,deep_1_10_5
case_680,main_1,sub_1_10,deep_1_10_5
case_666,main_1,sub_1_10,deep_1_10_5
case_731,main_1,sub_1_10,deep_1_10_6
case_555,main_1,sub_1_10,deep_1_10_6
case_216,main_1,sub_1_10,deep_1_10_6
case_762,main_1,sub_1_10,deep_1_10_6
case_416,main_1,sub_1_10,deep_1_10_7
case_37,main_1,sub_1_10,deep_1_10_7
case_682,main_1,sub_1_10,deep_1_10_7
case_682,main_1,sub_1_10,deep_1_10_7
case_677,main_1,sub_1_10,deep_1_10_8
case_186,main_1,sub_1_10,deep_1_10_8
case_587,main_1,sub_1_10,deep_1_10_8
case_251,main_1,sub_1_10,deep_1_10_8
case_322,main_1,sub_1_10,deep_1_10_8
case_85,main_1,sub_1_10,deep_1_10_8
case_500,main_1,sub_1_10,deep_1_10_8
case_695,main_1,sub_1_10,deep_1_10_8
case_737,main_1,sub_1_10,deep_1_10_8
case_765,main_1,sub_1_10,deep_1_10_8
case_112,main_1,sub_1_10,deep_1_10_8
case_91,main_1,sub_1_10,deep_1_10_8
case_295,main_1,sub_1_10,deep_1_10_9
case_349,main_1,sub_1_10,deep_1_10_9
case_546,main_1,sub_1_10,deep_1_10_9
case_93,main_1,sub_1_10,deep_1_10_9
case_454,main_1,sub_1_10,deep_1_10_9
case_471,main_1,sub_1_10,deep_1_10_9
case_669,main_1,sub_1_10,deep_1_10_9
case_658,main_1,sub_1_10,deep_1_10_9
case_528,main_1,sub_1_10,deep_1_10_9
case_20,main_1,sub_1_10,deep_1_10_9
case_206,main_1,sub_1_10,deep_1_10_9
case_485,main_1,sub_1_10,deep_1_10_9
case_260,main_1,sub_1_10,deep_1_10_9
case_251,main_1,sub_1_10,deep_1_10_9
case_706,main_1,sub_1_10,deep_1_10_10
case_212,main_1,sub_1_10,deep_1_10_10
case_421,main_1,sub_1_10,deep_1_10_10
case_620,main_1,sub_1_10,deep_1_10_10
case_124,main_1,sub_1_10,deep_1_10_10
case_606,main_1,sub_1_10,deep_1_10_10
case_45,main_1,sub_1_10,deep_1_10_11
case_329,main_1,sub_1_10,deep_1_10_11
case_262,main_1,sub_1_10,deep_1_10_11
case_175,main_1,sub_1_10,deep_1_10_11
case_703,main_1,sub_1_10,deep_1_10_11
case_270,main_1,sub_1_10,deep_1_10_11
case_219,main_1,sub_1_10,deep_1_10_11
case_175,main_1,sub_1_10,deep_1_10_11
case_125,main_1,sub_1_10,deep_1_10_11
case_408,main_1,sub_1_10,deep_1_10_11
case_436,main_1,sub_1_10,deep_1_10_11
case_404,main_1,sub_1_10,deep_1_10_11
case_454,main_1,sub_1_10,deep_1_10_11
case_317,main_1,sub_1_10,deep_1_10_11
case_112,main_1,sub_1_10,deep_1_10_11
case_471,main_1,sub_1_10,deep_1_10_11
case_199,main_1,sub_1_10,deep_1_10_12
case_661,main_1,sub_1_10,deep_1_10_12
case_575,main_1,sub_1_10,deep_1_10_12
case_119,main_1,sub_1_10,deep_1_10_12
case_135,main_1,sub_1_10,deep_1_10_12
case_28,main_1,sub_1_10,deep_1_10_12
case_274,main_1,sub_1_10,deep_1_10_12
case_687,main_1,sub_1_10,deep_1_10_12
case_44,main_1,sub_1_10,deep_1_10_12
case_379,main_1,sub_1_10,deep_1_10_12
case_722,main_1,sub_1_10,deep_1_10_12
case_380,main_1,sub_1_10,deep_1_10_12
case_595,main_1,sub_1_10,deep_1_10_12
case_766,main_1,sub_1_10,deep_1_10_12
case_104,main_1,sub_1_10,deep_1_10_12
case_367,main_1,sub_1_10,deep_1_10_12
case_480,main_1,sub_1_10,deep_1_10_13
case_195,main_1,sub_1_10,deep_1_10_13
case_732,main_1,sub_1_10,deep_1_10_13
case_42,main_1,sub_1_10,deep_1_10_13
case_337,main_1,sub_1_10,deep_1_10_13
case_740,main_1,sub_1_10,deep_1_10_13
case_753,main_1,sub_1_10,deep_1_10_13
case_587,main_1,sub_1_10,deep_1_10_13
case_214,main_1,sub_1_10,deep_1_10_14
case_299,main_1,sub_1_10,deep_1_10_14
case_619,main_1,sub_1_10,deep_1_10_14
case_667,main_1,sub_1_10,deep_1_10_14
case_663,main_1,sub_1_10,deep_1_10_14
case_192,main_1,sub_1_10,deep_1_10_14
case_5,main_1,sub_1_10,deep_1_10_14
case_474,main_1,sub_1_10,deep_1_10_14
case_467,main_1,sub_1_10,deep_1_10_14
case_550,main_1,sub_1_10,deep_1_10_14
case_463,main_1,sub_1_10,deep_1_10_14
case_649,main_1,sub_1_10,deep_1_10_14
case_681,main_1,sub_1_10,deep_1_10_15
case_465,main_1,sub_1_10,deep_1_10_15
case_179,main_1,sub_1_10,deep_1_10_15
case_545,main_1,sub_1_10,deep_1_10_15
case_635,main_1,sub_1_10,deep_1_10_15
case_213,main_1,sub_1_10,deep_1_10_15
case_257,main_1,sub_1_10,deep_1_10_15
case_626,main_1,sub_1_10,deep_1_10_15
case_411,main_1,sub_1_10,deep_1_10_15
case_438,main_1,sub_1_10,deep_1_10_15
case_418,main_1,sub_1_10,deep_1_10_15
case_763,main_1,sub_1_10,deep_1_10_15
case_663,main_1,sub_1_10,deep_1_10_16
case_465,main_1,sub_1_10,deep_1_10_16
case_738,main_1,sub_1_10,deep_1_10_16
case_106,main_1,sub_1_10,deep_1_10_16
case_673,main_1,sub_1_10,deep_1_10_16
case_355,main_1,sub_1_10,deep_1_10_16
case_288,main_1,sub_1_10,deep_1_10_16
case_73,main_1,sub_1_10,deep_1_10_16
case_394,main_1,sub_1_10,deep_1_10_16
case_554,main_1,sub_1_10,deep_1_10_16
case_175,main_1,sub_1_10,deep_1_10_16
case_62,main_1,sub_1_10,deep_1_10_16
case_590,main_1,sub_1_10,deep_1_10_16
case_752,main_1,sub_1_10,deep_1_10_16
case_240,main_1,sub_1_10,deep_1_10_16
case_488,main_1,sub_1_10,deep_1_10_16
case_630,main_1,sub_1_10,deep_1_10_16
case_705,main_1,sub_1_10,deep_1_10_16
case_128,main_1,sub_1_10,deep_1_10_17
case_376,main_1,sub_1_10,deep_1_10_17
case_12,main_1,sub_1_10,deep_1_10_17
case_55,main_1,sub_1_10,deep_1_10_17
case_96,main_1,sub_1_10,deep_1_10_17
case_191,main_1,sub_1_10,deep_1_10_17
case_145,main_1,sub_1_10,deep_1_10_17
case_441,main_1,sub_1_10,deep_1_10_17
case_498,main_1,sub_1_10,deep_1_10_17
case_773,main_1,sub_1_10,deep_1_10_17
case_478,main_1,sub_1_10,deep_1_10_17
case_202,main_1,sub_1_10,deep_1_10_17
case_614,main_1,sub_1_10,deep_1_10_17
case_440,main_1,sub_1_10,deep_1_10_17
case_268,main_1,sub_1_10,deep_1_10_18
case_353,main_1,sub_1_10,deep_1_10_18
case_321,main_1,sub_1_10,deep_1_10_18
case_573,main_1,sub_1_10,deep_1_10_18
case_630,main_1,sub_1_10,deep_1_10_18
case_73,main_1,sub_1_10,deep_1_10_18
case_617,main_1,sub_1_10,deep_1_10_18
case_374,main_1,sub_1_10,deep_1_10_18
case_713,main_1,sub_1_10,deep_1_10_18
case_220,main_1,sub_1_10,deep_1_10_18
case_274,main_1,sub_1_10,deep_1_10_18
case_557,main_1,sub_1_10,deep_1_10_18
case_643,main_1,sub_1_10,deep_1_10_18
case_299,main_1,sub_1_10,deep_1_10_18
case_275,main_1,sub_1_10,deep_1_10_19
case_112,main_1,sub_1_10,deep_1_10_19
case_1,main_1,sub_1_10,deep_1_10_19
case_306,main_1,sub_1_10,deep_1_10_19
case_452,main_1,sub_1_10,deep_1_10_19
case_487,main_1,sub_1_10,deep_1_10_19
case_739,main_1,sub_1_10,deep_1_10_19
case_584,main_1,sub_1_10,deep_1_10_19
case_343,main_1,sub_1_10,deep_1_10_19
case_100,main_1,sub_1_10,deep_1_10_19
case_296,main_1,sub_1_10,deep_1_10_19
case_103,main_1,sub_1_10,deep_1_10_19
case_314,main_1,sub_1_10,deep_1_10_19
case_544,main_1,sub_1_10,deep_1_10_19
case_262,main_1,sub_1_10,deep_1_10_20
case_198,main_1,sub_1_10,deep_1_10_20
case_543,main_1,sub_1_10,deep_1_10_20
case_722,main_1,sub_1_10,deep_1_10_20
case_103,main_1,sub_1_10,deep_1_10_20
case_371,main_1,sub_1_10,deep_1_10_20
case_548,main_1,sub_1_10,deep_1_10_20
case_44,main_1,sub_1_10,deep_1_10_20
case_749,main_1,sub_1_10,deep_1_10_20
case_608,main_1,sub_1_10,deep_1_10_20
case_380,main_1,sub_1_10,deep_1_10_20
case_405,main_1,sub_1_10,deep_1_10_20
case_506,main_1,sub_1_10,deep_1_10_21
case_751,main_1,sub_1_10,deep_1_10_21
case_308,main_1,sub_1_10,deep_1_10_22
case_738,main_1,sub_1_10,deep_1_10_22
case_515,main_1,sub_1_10,deep_1_10_22
case_768,main_1,sub_1_10,deep_1_10_22
case_762,main_1,sub_1_10,deep_1_10_22
case_406,main_1,sub_1_10,deep_1_10_22
case_57,main_1,sub_1_10,deep_1_10_22
case_334,main_1,sub_1_10,deep_1_10_22
case_38,main_1,sub_1_10,deep_1_10_22
case_708,main_1,sub_1_10,deep_1_10_22
case_330,main_1,sub_1_10,deep_1_10_23
case_607,main_1,sub_1_10,deep_1_10_23
case_616,main_1,sub_1_10,deep_1_10_23
case_186,main_1,sub_1_10,deep_1_10_23
case_222,main_1,sub_1_10,deep_1_10_23
case_71,main_1,sub_1_10,deep_1_10_23
case_432,main_1,sub_1_10,deep_1_10_23
case_397,main_1,sub_1_10,deep_1_10_23
case_738,main_1,sub_1_10,deep_1_10_23
case_393,main_1,sub_1_10,deep_1_10_23
case_72,main_1,sub_1_10,deep_1_10_23
case_469,main_1,sub_1_10,deep_1_10_23
case_388,main_1,sub_1_10,deep_1_10_23
case_643,main_1,sub_1_10,deep_1_10_23
case_144,main_1,sub_1_10,deep_1_10_23
case_166,main_1,sub_1_10,deep_1_10_23
case_583,main_1,sub_1_10,deep_1_10_23
case_388,main_1,sub_1_10,deep_1_10_23
case_363,main_1,sub_1_10,deep_1_10_24
case_9,main_1,sub_1_10,deep_1_10_24
case_304,main_1,sub_1_10,deep_1_10_24
case_287,main_1,sub_1_10,deep_1_10_24
case_325,main_1,sub_1_10,deep_1_10_24
case_182,main_1,sub_1_10,deep_1_10_24
case_299,main_1,sub_1_10,deep_1_10_25
case_774,main_1,sub_1_10,deep_1_10_25
case_173,main_1,sub_1_10,deep_1_10_25
case_166,main_1,sub_1_10,deep_1_10_25
case_713,main_1,sub_1_10,deep_1_10_25
case_335,main_1,sub_1_10,deep_1_10_25
case_587,main_1,sub_1_10,deep_1_10_25
case_470,main_1,sub_1_10,deep_1_10_25
case_590,main_1,sub_1_10,deep_1_10_25
case_654,main_1,sub_1_10,deep_1_10_25
case_475,main_1,sub_1_10,deep_1_10_26
case_272,main_1,sub_1_10,deep_1_10_26
case_613,main_1,sub_1_10,deep_1_10_27
case_423,main_1,sub_1_10,deep_1_10_27
case_138,main_1,sub_1_10,deep_1_10_27
case_231,main_1,sub_1_10,deep_1_10_27
case_503,main_1,sub_1_10,deep_1_10_27
case_687,main_1,sub_1_10,deep_1_10_27
case_116,main_1,sub_1_10,deep_1_10_28
case_174,main_1,sub_1_10,deep_1_10_28
