TICKET,MAIN,SUB,DEEP
case_125,main_2,sub_9,deep_8
case_153,main_2,sub_9,deep_8
case_91,main_2,sub_9,deep_9
case_99,main_2,sub_9,deep_9
case_651,main_2,sub_9,deep_9
case_757,main_2,sub_9,deep_9
case_657,main_2,sub_9,deep_9
case_20,main_2,sub_9,deep_9
case_414,main_2,sub_9,deep_9
case_101,main_2,sub_9,deep_9
case_508,main_2,sub_9,deep_9
case_37,main_2,sub_9,deep_9
case_175,main_2,sub_9,deep_10
case_739,main_2,sub_9,deep_10
case_385,main_2,sub_9,deep_10
case_618,main_2,sub_9,deep_10
case_166,main_2,sub_9,deep_10
case_461,main_2,sub_9,deep_10
case_379,main_2,sub_9,deep_11
case_275,main_2,sub_9,deep_11
case_646,main_2,sub_9,deep_11
case_102,main_2,sub_9,deep_11
case_255,main_2,sub_9,deep_11
case_445,main_2,sub_9,deep_11
case_614,main_2,sub_9,deep_12
case_675,main_2,sub_9,deep_12
case_281,main_2,sub_9,deep_12
case_230,main_2,sub_9,deep_12
case_211,main_2,sub_9,deep_12
case_310,main_2,sub_9,deep_12
case_492,main_2,sub_9,deep_12
case_502,main_2,sub_9,deep_12
case_224,main_2,sub_9,deep_12
case_459,main_2,sub_9,deep_12
case_199,main_2,sub_9,deep_12
case_85,main_2,sub_9,deep_12
case_530,main_2,sub_9,deep_12
case_25,main_2,sub_9,deep_12
case_93,main_2,sub_9,deep_13
case_223,main_2,sub_9,deep_13
case_510,main_2,sub_9,deep_13
case_395,main_2,sub_9,deep_13
case_154,main_2,sub_9,deep_13
case_119,main_2,sub_9,deep_13
case_246,main_2,sub_9,deep_13
case_679,main_2,sub_9,deep_13
case_142,main_2,sub_9,deep_13
case_622,main_2,sub_9,deep_13
case_769,main_2,sub_9,deep_14
case_154,main_2,sub_9,deep_14
case_125,main_2,sub_9,deep_14
case_604,main_2,sub_9,deep_14
case_158,main_2,sub_9,deep_14
case_516,main_2,sub_9,deep_14
case_320,main_2,sub_9,deep_14
case_182,main_2,sub_9,deep_14
case_582,main_2,sub_9,deep_14
case_702,main_2,sub_9,deep_14
case_607,main_2,sub_9,deep_14
case_630,main_2,sub_9,deep_14
case_522,main_2,sub_9,deep_14
case_705,main_2,sub_9,deep_14
case_61,main_2,sub_9,deep_14
case_341,main_2,sub_9,deep_14
case_707,main_2,sub_9,deep_15
case_312,main_2,sub_9,deep_15
case_346,main_2,sub_9,deep_15
case_444,main_2,sub_9,deep_15
case_395,main_2,sub_9,deep_15
case_568,main_2,sub_9,deep_15
case_500,main_2,sub_9,deep_15
case_94,main_2,sub_9,deep_15
case_433,main_2,sub_9,deep_15
case_747,main_2,sub_9,deep_15
case_632,main_2,sub_9,deep_15
case_685,main_2,sub_9,deep_15
case_287,main_2,sub_9,deep_16
case_767,main_2,sub_9,deep_16
case_351,main_2,sub_9,deep_16
case_331,main_2,sub_9,deep_16
case_468,main_2,sub_9,deep_16
case_501,main_2,sub_9,deep_16
case_392,main_2,sub_9,deep_16
case_211,main_2,sub_9,deep_16
case_170,main_2,sub_9,deep_16
case_463,main_2,sub_9,deep_16
case_400,main_2,sub_9,deep_16
case_593,main_2,sub_9,deep_16
case_558,main_2,sub_9,deep_16
case_18,main_2,sub_9,deep_16
case_35,main_2,sub_9,deep_17
case_377,main_2,sub_9,deep_17
case_136,main_2,sub_9,deep_17
case_467,main_2,sub_9,deep_17
case_730,main_2,sub_9,deep_17
case_34,main_2,sub_9,deep_17
case_514,main_2,sub_9,deep_17
case_162,main_2,sub_9,deep_17
case_73,main_2,sub_9,deep_17
case_673,main_2,sub_9,deep_17
case_580,main_2,sub_9,deep_17
case_175,main_2,sub_9,deep_17
case_207,main_2,sub_9,deep_17
case_196,main_2,sub_9,deep_17
case_528,main_2,sub_9,deep_17
case_489,main_2,sub_9,deep_17
case_296,main_2,sub_9,deep_17
case_213,main_2,sub_9,deep_17
case_24,main_2,sub_9,deep_18
case_359,main_2,sub_9,deep_18
case_327,main_2,sub_9,deep_18
case_527,main_2,sub_9,deep_18
case_66,main_2,sub_9,deep_19
case_111,main_2,sub_9,deep_19
case_526,main_2,sub_9,deep_19
case_327,main_2,sub_9,deep_19
case_614,main_2,sub_9,deep_19
case_233,main_2,sub_9,deep_19
case_14,main_2,sub_9,deep_19
case_207,main_2,sub_9,deep_19
case_108,main_2,sub_9,deep_19
case_387,main_2,sub_9,deep_19
case_134,main_2,sub_9,deep_20
case_211,main_2,sub_9,deep_20
case_557,main_2,sub_9,deep_20
case_276,main_2,sub_9,deep_20
case_720,main_2,sub_9,deep_21
case_658,main_2,sub_9,deep_21
case_306,main_2,sub_9,deep_21
case_515,main_2,sub_9,deep_21
case_79,main_2,sub_9,deep_21
case_242,main_2,sub_9,deep_21
case_764,main_2,sub_9,deep_21
case_193,main_2,sub_9,deep_21
case_31,main_2,sub_9,deep_21
case_297,main_2,sub_9,deep_21
case_167,main_2,sub_9,deep_21
case_619,main_2,sub_9,deep_21
case_47,main_2,sub_9,deep_22
case_103,main_2,sub_9,deep_22
case_513,main_2,sub_9,deep_22
case_629,main_2,sub_9,deep_22
case_326,main_2,sub_9,deep_22
case_426,main_2,sub_9,deep_22
case_326,main_2,sub_9,deep_22
case_656,main_2,sub_9,deep_22
case_764,main_2,sub_9,deep_22
case_730,main_2,sub_9,deep_22
case_14,main_2,sub_9,deep_22
case_291,main_2,sub_9,deep_22
case_744,main_2,sub_9,deep_23
case_64,main_2,sub_9,deep_23
case_52,main_2,sub_9,deep_23
case_451,main_2,sub_9,deep_23
case_275,main_2,sub_9,deep_24
case_641,main_2,sub_9,deep_24
case_11,main_2,sub_9,deep_24
case_638,main_2,sub_9,deep_24
case_694,main_2,sub_9,deep_24
case_544,main_2,sub_9,deep_24
case_732,main_2,sub_9,deep_24
case_745,main_2,sub_9,deep_24
case_271,main_2,sub_9,deep_24
case_484,main_2,sub_9,deep_24
case_663,main_2,sub_9,deep_24
case_167,main_2,sub_9,deep_24
case_164,main_2,sub_9,deep_24
case_206,main_2,sub_9,deep_24
case_349,main_2,sub_9,deep_25
case_570,main_2,sub_9,deep_25
case_229,main_2,sub_9,deep_26
case_646,main_2,sub_9,deep_26
case_237,main_2,sub_9,deep_26
case_719,main_2,sub_9,deep_26
case_648,main_2,sub_9,deep_26
case_149,main_2,sub_9,deep_26
case_566,main_2,sub_9,deep_26
case_376,main_2,sub_9,deep_26
case_203,main_2,sub_9,deep_26
case_447,main_2,sub_9,deep_26
case_678,main_2,sub_9,deep_26
case_57,main_2,sub_9,deep_26
case_246,main_2,sub_9,deep_26
case_57,main_2,sub_9,deep_26
case_239,main_2,sub_9,deep_26
case_303,main_2,sub_9,deep_26
case_163,main_2,sub_9,deep_27
case_418,main_2,sub_9,deep_27
case_666,main_2,sub_9,deep_28
case_603,main_2,sub_9,deep_28
case_523,main_2,sub_9,deep_28
case_689,main_2,sub_9,deep_28
case_62,main_2,sub_9,deep_28
case_722,main_2,sub_9,deep_28
case_634,main_2,sub_9,deep_28
case_305,main_2,sub_9,deep_28
case_656,main_2,sub_9,deep_28
case_40,main_2,sub_9,deep_28
case_583,main_2,sub_9,deep_28
case_199,main_2,sub_9,deep_28
case_706,main_2,sub_9,deep_28
case_513,main_2,sub_9,deep_28
case_195,main_2,sub_9,deep_28
case_700,main_2,sub_9,deep_28
case_456,main_2,sub_9,deep_28
case_328,main_2,sub_9,deep_28
case_515,main_2,sub_9,deep_29
case_420,main_2,sub_9,deep_29
case_552,main_2,sub_10,deep_0
case_327,main_2,sub_10,deep_0
case_298,main_2,sub_10,deep_0
case_610,main_2,sub_10,deep_0
case_591,main_2,sub_10,deep_1
case_703,main_2,sub_10,deep_1
case_171,main_2,sub_10,deep_2
case_220,main_2,sub_10,deep_2
case_365,main_2,sub_10,deep_2
case_592,main_2,sub_10,deep_2
case_517,main_2,sub_10,deep_2
case_428,main_2,sub_10,deep_2
case_576,main_2,sub_10,deep_2
case_431,main_2,sub_10,deep_2
case_132,main_2,sub_10,deep_2
case_572,main_2,sub_10,deep_2
case_735,main_2,sub_10,deep_3
case_492,main_2,sub_10,deep_3
case_428,main_2,sub_10,deep_4
case_521,main_2,sub_10,deep_4
case_699,main_2,sub_10,deep_4
case_692,main_2,sub_10,deep_4
case_276,main_2,sub_10,deep_4
case_264,main_2,sub_10,deep_4
case_166,main_2,sub_10,deep_5
case_673,main_2,sub_10,deep_5
case_635,main_2,sub_10,deep_5
case_21,main_2,sub_10,deep_5
case_605,main_2,sub_10,deep_5
case_540,main_2,sub_10,deep_5
case_77,main_2,sub_10,deep_5
case_560,main_2,sub_10,deep_5
case_675,main_2,sub_10,deep_5
case_568,main_2,sub_10,deep_5
case_557,main_2,sub_10,deep_5
case_529,main_2,sub_10,deep_5
case_392,main_2,sub_10,deep_5
case_109,main_2,sub_10,deep_5
case_582,main_2,sub_10,deep_6
case_210,main_2,sub_10,deep_6
case_359,main_2,sub_10,deep_6
case_707,main_2,sub_10,deep_6
case_656,main_2,sub_10,deep_6
case_326,main_2,sub_10,deep_6
case_698,main_2,sub_10,deep_6
case_541,main_2,sub_10,deep_6
case_154,main_2,sub_10,deep_6
case_138,main_2,sub_10,deep_6
case_263,main_2,sub_10,deep_6
case_252,main_2,sub_10,deep_6
case_561,main_2,sub_10,deep_6
case_559,main_2,sub_10,deep_6
case_761,main_2,sub_10,deep_7
case_776,main_2,sub_10,deep_7
case_679,main_2,sub_10,deep_7
case_644,main_2,sub_10,deep_7
case_252,main_2,sub_10,deep_7
case_415,main_2,sub_10,deep_7
case_272,main_2,sub_10,deep_7
case_647,main_2,sub_10,deep_7
case_662,main_2,sub_10,deep_7
case_573,main_2,sub_10,deep_7
case_679,main_2,sub_10,deep_7
case_22,main_2,sub_10,deep_7
case_444,main_2,sub_10,deep_8
case_19,main_2,sub_10,deep_8
case_128,main_2,sub_10,deep_8
case_533,main_2,sub_10,deep_8
case_173,main_2,sub_10,deep_8
case_318,main_2,sub_10,deep_8
case_319,main_2,sub_10,deep_8
case_182,main_2,sub_10,deep_8
case_180,main_2,sub_10,deep_9
case_751,main_2,sub_10,deep_9
case_366,main_2,sub_10,deep_9
case_66,main_2,sub_10,deep_9
case_679,main_2,sub_10,deep_9
case_22,main_2,sub_10,deep_9
case_282,main_2,sub_10,deep_9
case_41,main_2,sub_10,deep_9
case_377,main_2,sub_10,deep_9
case_558,main_2,sub_10,deep_9
case_496,main_2,sub_10,deep_10
case_453,main_2,sub_10,deep_10
case_303,main_2,sub_10,deep_10
case_588,main_2,sub_10,deep_10
case_337,main_2,sub_10,deep_10
case_273,main_2,sub_10,deep_10
case_775,main_2,sub_10,deep_10
case_407,main_2,sub_10,deep_10
case_530,main_2,sub_10,deep_10
case_177,main_2,sub_10,deep_10
case_405,main_2,sub_10,deep_10
case_572,main_2,sub_10,deep_10
case_684,main_2,sub_10,deep_10
case_495,main_2,sub_10,deep_10
case_669,main_2,sub_10,deep_11
case_87,main_2,sub_10,deep_11
case_269,main_2,sub_10,deep_11
case_482,main_2,sub_10,deep_11
case_136,main_2,sub_10,deep_11
case_755,main_2,sub_10,deep_11
case_395,main_2,sub_10,deep_11
case_248,main_2,sub_10,deep_11
case_504,main_2,sub_10,deep_11
case_411,main_2,sub_10,deep_11
case_376,main_2,sub_10,deep_12
case_287,main_2,sub_10,deep_12
case_88,main_2,sub_10,deep_12
case_44,main_2,sub_10,deep_12
case_48,main_2,sub_10,deep_12
case_722,main_2,sub_10,deep_12
case_536,main_2,sub_10,deep_13
case_21,main_2,sub_10,deep_13
case_118,main_2,sub_10,deep_13
case_389,main_2,sub_10,deep_13
case_736,main_2,sub_10,deep_14
case_412,main_2,sub_10,deep_14
case_441,main_2,sub_10,deep_14
case_434,main_2,sub_10,deep_14
case_397,main_2,sub_10,deep_14
case_410,main_2,sub_10,deep_14
case_266,main_2,sub_10,deep_14
case_536,main_2,sub_10,deep_14
case_548,main_2,sub_10,deep_14
case_257,main_2,sub_10,deep_14
case_45,main_2,sub_10,deep_14
case_108,main_2,sub_10,deep_14
case_588,main_2,sub_10,deep_14
case_371,main_2,sub_10,deep_14
case_319,main_2,sub_10,deep_14
case_777,main_2,sub_10,deep_14
case_92,main_2,sub_10,deep_15
case_223,main_2,sub_10,deep_15
case_560,main_2,sub_10,deep_15
case_81,main_2,sub_10,deep_15
case_274,main_2,sub_10,deep_15
case_291,main_2,sub_10,deep_15
case_192,main_2,sub_10,deep_16
case_585,main_2,sub_10,deep_16
case_131,main_2,sub_10,deep_16
case_421,main_2,sub_10,deep_16
case_287,main_2,sub_10,deep_16
case_647,main_2,sub_10,deep_16
case_772,main_2,sub_10,deep_16
case_7,main_2,sub_10,deep_16
case_420,main_2,sub_10,deep_16
case_435,main_2,sub_10,deep_16
case_359,main_2,sub_10,deep_16
case_124,main_2,sub_10,deep_16
case_640,main_2,sub_10,deep_16
case_587,main_2,sub_10,deep_16
case_749,main_2,sub_10,deep_16
case_384,main_2,sub_10,deep_16
case_704,main_2,sub_10,deep_16
case_650,main_2,sub_10,deep_16
case_761,main_2,sub_10,deep_17
case_211,main_2,sub_10,deep_17
case_3,main_2,sub_10,deep_17
case_468,main_2,sub_10,deep_17
case_458,main_2,sub_10,deep_17
case_356,main_2,sub_10,deep_17
case_156,main_2,sub_10,deep_17
case_512,main_2,sub_10,deep_17
case_221,main_2,sub_10,deep_17
case_340,main_2,sub_10,deep_17
case_24,main_2,sub_10,deep_17
case_584,main_2,sub_10,deep_17
case_500,main_2,sub_10,deep_17
case_285,main_2,sub_10,deep_17
case_559,main_2,sub_10,deep_17
case_764,main_2,sub_10,deep_17
case_467,main_2,sub_10,deep_17
case_138,main_2,sub_10,deep_17
case_513,main_2,sub_10,deep_18
case_385,main_2,sub_10,deep_18
case_553,main_2,sub_10,deep_19
case_339,main_2,sub_10,deep_19
case_71,main_2,sub_10,deep_19
case_239,main_2,sub_10,deep_19
case_328,main_2,sub_10,deep_19
case_427,main_2,sub_10,deep_19
case_469,main_2,sub_10,deep_19
case_287,main_2,sub_10,deep_19
case_707,main_2,sub_10,deep_19
case_198,main_2,sub_10,deep_19
case_549,main_2,sub_10,deep_19
case_169,main_2,sub_10,deep_19
case_633,main_2,sub_10,deep_19
case_8,main_2,sub_10,deep_19
case_269,main_2,sub_10,deep_20
case_443,main_2,sub_10,deep_20
case_487,main_2,sub_10,deep_20
case_417,main_2,sub_10,deep_20
case_245,main_2,sub_10,deep_20
case_146,main_2,sub_10,deep_20
case_178,main_2,sub_10,deep_20
case_634,main_2,sub_10,deep_20
case_351,main_2,sub_10,deep_20
case_540,main_2,sub_10,deep_20
case_669,main_2,sub_10,deep_20
case_166,main_2,sub_10,deep_20
case_777,main_2,sub_10,deep_20
case_544,main_2,sub_10,deep_20
case_696,main_2,sub_10,deep_20
case_566,main_2,sub_10,deep_20
case_620,main_2,sub_10,deep_20
case_283,main_2,sub_10,deep_20
case_320,main_2,sub_10,deep_21
case_314,main_2,sub_10,deep_21
case_4,main_2,sub_10,deep_22
case_421,main_2,sub_10,deep_22
case_618,main_2,sub_10,deep_22
case_97,main_2,sub_10,deep_22
case_284,main_2,sub_10,deep_22
case_36,main_2,sub_10,deep_22
case_667,main_2,sub_10,deep_22
case_730,main_2,sub_10,deep_22
case_541,main_2,sub_10,deep_22
case_626,main_2,sub_10,deep_22
case_699,main_2,sub_10,deep_23
case_79,main_2,sub_10,deep_23
case_188,main_2,sub_10,deep_23
case_224,main_2,sub_10,deep_23
case_350,main_2,sub_10,deep_23
case_88,main_2,sub_10,deep_23
case_563,main_2,sub_10,deep_23
case_588,main_2,sub_10,deep_23
case_70,main_2,sub_10,deep_23
case_446,main_2,sub_10,deep_23
case_405,main_2,sub_10,deep_24
case_551,main_2,sub_10,deep_24
case_758,main_2,sub_10,deep_24
case_708,main_2,sub_10,deep_24
case_199,main_2,sub_10,deep_24
case_346,main_2,sub_10,deep_24
case_138,main_2,sub_10,deep_24
case_760,main_2,sub_10,deep_24
case_527,main_2,sub_10,deep_24
case_256,main_2,sub_10,deep_24
case_418,main_2,sub_10,deep_24
case_669,main_2,sub_10,deep_24
case_350,main_2,sub_10,deep_24
case_73,main_2,sub_10,deep_24
case_411,main_2,sub_10,deep_25
case_265,main_2,sub_10,deep_25
case_401,main_2,sub_10,deep_25
case_180,main_2,sub_10,deep_25
case_363,main_2,sub_10,deep_25
case_263,main_2,sub_10,deep_25
case_19,main_2,sub_10,deep_25
case_46,main_2,sub_10,deep_25
case_627,main_2,sub_10,deep_25
case_750,main_2,sub_10,deep_25
case_330,main_2,sub_10,deep_25
case_648,main_2,sub_10,deep_25
case_353,main_2,sub_10,deep_25
case_495,main_2,sub_10,deep_25
case_421,main_2,sub_10,deep_25
case_586,main_2,sub_10,deep_25
case_196,main_2,sub_10,deep_25
case_472,main_2,sub_10,deep_25
case_666,main_2,sub_10,deep_26
case_278,main_2,sub_10,deep_26
case_6,main_2,sub_10,deep_26
case_540,main_2,sub_10,deep_26
case_698,main_2,sub_10,deep_26
case_107,main_2,sub_10,deep_26
case_104,main_2,sub_10,deep_26
case_297,main_2,sub_10,deep_26
case_549,main_2,sub_10,deep_26
case_529,main_2,sub_10,deep_26
case_357,main_2,sub_10,deep_27
case_229,main_2,sub_10,deep_27
case_119,main_2,sub_10,deep_27
case_185,main_2,sub_10,deep_27
case_81,main_2,sub_10,deep_27
case_442,main_2,sub_10,deep_27
case_382,main_2,sub_10,deep_27
case_289,main_2,sub_10,deep_27
case_713,main_2,sub_10,deep_27
case_456,main_2,sub_10,deep_27
case_547,main_2,sub_10,deep_27
case_142,main_2,sub_10,deep_27
case_74,main_2,sub_10,deep_27
case_312,main_2,sub_10,deep_27
case_162,main_2,sub_10,deep_27
case_451,main_2,sub_10,deep_27
case_434,main_2,sub_10,deep_28
case_569,main_2,sub_10,deep_28
case_195,main_2,sub_10,deep_28
case_678,main_2,sub_10,deep_28
case_511,main_2,sub_10,deep_28
case_666,main_2,sub_10,deep_28
case_364,main_2,sub_10,deep_28
case_366,main_2,sub_10,deep_28
case_35,main_2,sub_10,deep_28
case_335,main_2,sub_10,deep_28
case_557,main_2,sub_10,deep_28
case_188,main_2,sub_10,deep_28
case_477,main_2,sub_10,deep_28
case_432,main_2,sub_10,deep_28
case_615,main_2,sub_10,deep_29
case_677,main_2,sub_10,deep_29
case_385,main_2,sub_10,deep_29
case_173,main_2,sub_10,deep_29
case_672,main_2,sub_10,deep_29
case_107,main_2,sub_10,deep_29
case_736,main_2,sub_10,deep_29
case_253,main_2,sub_10,deep_29
case_12,main_2,sub_10,deep_29
case_657,main_2,sub_10,deep_29
case_151,main_2,sub_10,deep_29
case_733,main_2,sub_10,deep_29
case_236,main_2,sub_10,deep_29
case_194,main_2,sub_10,deep_29
case_52,main_2,sub_10,deep_29
case_328,main_2,sub_10,deep_29
case_127,main_2,sub_11,deep_0
case_775,main_2,sub_11,deep_0
case_209,main_2,sub_11,deep_0
case_303,main_2,sub_11,deep_0
case_334,main_2,sub_11,deep_0
case_411,main_2,sub_11,deep_0
case_189,main_2,sub_11,deep_1
case_493,main_2,sub_11,deep_1
case_500,main_2,sub_11,deep_1
case_220,main_2,sub_11,deep_1
case_389,main_2,sub_11,deep_2
case_301,main_2,sub_11,deep_2
case_764,main_2,sub_11,deep_2
case_769,main_2,sub_11,deep_2
case_110,main_2,sub_11,deep_2
case_708,main_2,sub_11,deep_2
case_195,main_2,sub_11,deep_2
case_49,main_2,sub_11,deep_2
case_226,main_2,sub_11,deep_3
case_511,main_2,sub_11,deep_3
case_15,main_2,sub_11,deep_3
case_634,main_2,sub_11,deep_3
case_360,main_2,sub_11,deep_3
case_734,main_2,sub_11,deep_3
case_686,main_2,sub_11,deep_3
case_514,main_2,sub_11,deep_3
case_302,main_2,sub_11,deep_3
case_410,main_2,sub_11,deep_3
case_722,main_2,sub_11,deep_4
case_616,main_2,sub_11,deep_4
case_458,main_2,sub_11,deep_4
case_53,main_2,sub_11,deep_4
case_723,main_2,sub_11,deep_4
case_131,main_2,sub_11,deep_4
case_408,main_2,sub_11,deep_4
case_316,main_2,sub_11,deep_4
case_398,main_2,sub_11,deep_5
case_78,main_2,sub_11,deep_5
case_580,main_2,sub_11,deep_5
case_424,main_2,sub_11,deep_5
case_512,main_2,sub_11,deep_6
case_139,main_2,sub_11,deep_6
case_670,main_2,sub_11,deep_6
case_88,main_2,sub_11,deep_6
case_324,main_2,sub_11,deep_6
case_492,main_2,sub_11,deep_6
case_424,main_2,sub_11,deep_6
case_413,main_2,sub_11,deep_6
case_307,main_2,sub_11,deep_6
case_625,main_2,sub_11,deep_6
case_372,main_2,sub_11,deep_6
case_705,main_2,sub_11,deep_6
case_698,main_2,sub_11,deep_7
case_573,main_2,sub_11,deep_7
case_721,main_2,sub_11,deep_7
case_197,main_2,sub_11,deep_7
case_74,main_2,sub_11,deep_7
case_774,main_2,sub_11,deep_7
case_701,main_2,sub_11,deep_8
case_297,main_2,sub_11,deep_8
case_295,main_2,sub_11,deep_9
case_73,main_2,sub_11,deep_9
case_745,main_2,sub_11,deep_10
case_704,main_2,sub_11,deep_10
case_306,main_2,sub_11,deep_10
case_615,main_2,sub_11,deep_10
case_616,main_2,sub_11,deep_10
case_470,main_2,sub_11,deep_10
case_414,main_2,sub_11,deep_10
case_174,main_2,sub_11,deep_10
case_4,main_2,sub_11,deep_10
case_719,main_2,sub_11,deep_10
case_334,main_2,sub_11,deep_11
case_614,main_2,sub_11,deep_11
case_188,main_2,sub_11,deep_11
case_323,main_2,sub_11,deep_11
case_563,main_2,sub_11,deep_11
case_5,main_2,sub_11,deep_11
case_326,main_2,sub_11,deep_11
case_102,main_2,sub_11,deep_11
case_304,main_2,sub_11,deep_11
case_648,main_2,sub_11,deep_11
case_493,main_2,sub_11,deep_11
case_13,main_2,sub_11,deep_11
case_21,main_2,sub_11,deep_11
case_533,main_2,sub_11,deep_11
case_658,main_2,sub_11,deep_12
case_595,main_2,sub_11,deep_12
case_283,main_2,sub_11,deep_13
case_360,main_2,sub_11,deep_13
case_213,main_2,sub_11,deep_13
case_656,main_2,sub_11,deep_13
case_736,main_2,sub_11,deep_13
case_695,main_2,sub_11,deep_13
case_482,main_2,sub_11,deep_13
case_66,main_2,sub_11,deep_13
case_22,main_2,sub_11,deep_13
case_86,main_2,sub_11,deep_13
case_619,main_2,sub_11,deep_13
case_519,main_2,sub_11,deep_13
case_108,main_2,sub_11,deep_13
case_442,main_2,sub_11,deep_13
case_283,main_2,sub_11,deep_13
case_258,main_2,sub_11,deep_13
case_383,main_2,sub_11,deep_14
case_8,main_2,sub_11,deep_14
case_455,main_2,sub_11,deep_14
case_213,main_2,sub_11,deep_14
case_25,main_2,sub_11,deep_14
case_689,main_2,sub_11,deep_14
case_36,main_2,sub_11,deep_14
case_729,main_2,sub_11,deep_14
case_422,main_2,sub_11,deep_14
case_589,main_2,sub_11,deep_14
case_516,main_2,sub_11,deep_14
case_117,main_2,sub_11,deep_14
case_686,main_2,sub_11,deep_14
case_285,main_2,sub_11,deep_14
case_338,main_2,sub_11,deep_14
case_420,main_2,sub_11,deep_14
case_537,main_2,sub_11,deep_14
case_370,main_2,sub_11,deep_14
case_558,main_2,sub_11,deep_15
case_374,main_2,sub_11,deep_15
case_714,main_2,sub_11,deep_15
case_164,main_2,sub_11,deep_15
case_569,main_2,sub_11,deep_15
case_424,main_2,sub_11,deep_15
case_29,main_2,sub_11,deep_15
case_138,main_2,sub_11,deep_15
case_26,main_2,sub_11,deep_15
case_377,main_2,sub_11,deep_15
case_425,main_2,sub_11,deep_15
case_777,main_2,sub_11,deep_15
case_523,main_2,sub_11,deep_15
case_54,main_2,sub_11,deep_15
case_581,main_2,sub_11,deep_15
case_133,main_2,sub_11,deep_15
case_220,main_2,sub_11,deep_16
case_435,main_2,sub_11,deep_16
case_290,main_2,sub_11,deep_16
case_526,main_2,sub_11,deep_16
case_551,main_2,sub_11,deep_16
case_27,main_2,sub_11,deep_16
case_154,main_2,sub_11,deep_16
case_264,main_2,sub_11,deep_16
case_261,main_2,sub_11,deep_16
case_494,main_2,sub_11,deep_16
case_636,main_2,sub_11,deep_16
case_585,main_2,sub_11,deep_16
case_276,main_2,sub_11,deep_16
case_150,main_2,sub_11,deep_16
case_693,main_2,sub_11,deep_17
case_269,main_2,sub_11,deep_17
case_248,main_2,sub_11,deep_17
case_98,main_2,sub_11,deep_17
case_539,main_2,sub_11,deep_17
case_53,main_2,sub_11,deep_17
case_158,main_2,sub_11,deep_17
case_128,main_2,sub_11,deep_17
case_683,main_2,sub_11,deep_18
case_110,main_2,sub_11,deep_18
case_113,main_2,sub_11,deep_18
case_405,main_2,sub_11,deep_18
case_598,main_2,sub_11,deep_18
case_286,main_2,sub_11,deep_18
case_770,main_2,sub_11,deep_18
case_312,main_2,sub_11,deep_18
case_733,main_2,sub_11,deep_18
case_536,main_2,sub_11,deep_18
case_693,main_2,sub_11,deep_18
case_622,main_2,sub_11,deep_18
case_510,main_2,sub_11,deep_18
case_420,main_2,sub_11,deep_18
case_704,main_2,sub_11,deep_19
case_342,main_2,sub_11,deep_19
case_172,main_2,sub_11,deep_19
case_767,main_2,sub_11,deep_19
case_91,main_2,sub_11,deep_19
case_63,main_2,sub_11,deep_19
case_260,main_2,sub_11,deep_19
case_419,main_2,sub_11,deep_19
case_12,main_2,sub_11,deep_19
case_418,main_2,sub_11,deep_19
case_229,main_2,sub_11,deep_19
case_728,main_2,sub_11,deep_19
case_350,main_2,sub_11,deep_19
case_487,main_2,sub_11,deep_19
case_685,main_2,sub_11,deep_19
case_369,main_2,sub_11,deep_19
case_393,main_2,sub_11,deep_19
case_627,main_2,sub_11,deep_19
case_218,main_2,sub_11,deep_20
case_612,main_2,sub_11,deep_20
case_674,main_2,sub_11,deep_20
case_509,main_2,sub_11,deep_20
case_296,main_2,sub_11,deep_20
case_687,main_2,sub_11,deep_20
case_515,main_2,sub_11,deep_20
case_285,main_2,sub_11,deep_20
case_30,main_2,sub_11,deep_20
case_91,main_2,sub_11,deep_20
case_40,main_2,sub_11,deep_20
case_670,main_2,sub_11,deep_20
